35256,76951,41047,19730,16589
58134,12565,55723,86105,34847
61172,38908,50067,86105,50641
44038,32664,12852,6042,26191
3720,49661,91044,89859,34415
67275,13082,11764,89859,15921
57569,7305,78081,65532,81045
79178,54697,95187,66449,95421
29232,14916,13847,66449,31486
39987,90039,97185,8065,22818
58126,84339,69798,45072,72748
71220,80357,75932,45072,75792
35729,30382,74763,56366,24738
53619,69380,30040,73879,28387
35285,37884,71577,3555,85421
1352,62821,66881,3555,88143
48505,19574,73087,65333,96438
82279,74029,29950,6766,39076
8761,73822,66140,6766,86042
15649,41884,4244,60127,86411
87328,148,2937,14679,26183
76920,79666,69979,14679,86242
63855,17068,74449,61068,85633
63855,17068,74449,61068,85633
2268,21577,89765,5857,34566
40954,66468,54934,5857,4547
7768,27250,29027,65992,73792
7768,27250,29027,65992,73792
83618,98520,26688,3704,45421
83618,98520,26688,3704,45421
32126,50139,88394,3704,6257
86763,96047,55040,41317,78660
33568,71486,63851,94483,53145
33568,71486,63851,94483,53145
32727,76571,7617,94483,63098
32727,76571,7617,94483,63098
3130,79583,65004,73671,38621
3130,79583,65004,73671,38621
50472,2326,38888,13226,42584
50472,2326,38888,13226,42584
46536,82938,75615,13340,9101
46536,82938,75615,13340,9101
82939,81756,95032,66467,45541
82939,81756,95032,66467,45541
93206,13459,98819,49128,53017
93206,13459,98819,49128,53017
58126,84339,69798,45072,72748
71220,80357,75932,45072,75792
67671,72604,83263,50703,78498
67671,72604,83263,50703,78498
41185,37383,22319,92978,31081
41185,37383,22319,92978,31081
14120,38861,73738,99819,20446
14120,38861,73738,99819,20446
50472,2326,38888,13226,42584
50472,2326,38888,13226,42584
82939,81756,95032,66467,45541
82939,81756,95032,66467,45541
79108,24179,79189,79601,20248
9427,7464,31012,30801,66195
9850,51162,10991,59060,62600
31812,17225,52520,90723,16105
31813,17225,52501,90719,16105
31814,17225,52502,90720,16105
31815,17225,52503,90721,16105
